Transaction_ID,Timestamp,sender,receiver,Amount,Fraud
TX000754,2026-09-21 09:12:33,ACC1278,ACC1406,98941.42,0
TX000755,2026-09-21 10:02:50,ACC1183,ACC1245,78165.37,0
TX000756,2026-09-21 09:37:45,ACC1289,ACC1257,38899.29,0
TX000757,2026-09-21 09:25:12,ACC1163,ACC1305,3027.42,0
TX000758,2026-09-21 09:50:28,ACC1143,ACC1029,52990.29,0
TX000759,2026-09-21 09:25:16,ACC1119,ACC1498,10103.42,0
TX000760,2026-09-21 09:12:39,ACC1136,ACC1273,76428.57,0
TX000761,2026-09-21 09:50:40,ACC1294,ACC1433,35544.98,0
TX000762,2026-09-21 09:25:22,ACC1432,ACC1088,23731.46,0
TX000763,2026-09-21 09:38:06,ACC1377,ACC1357,91406.6,1
TX000764,2026-09-21 10:03:35,ACC1358,ACC1180,56404.29,0
TX000765,2026-09-21 09:50:56,ACC1096,ACC1428,54258.25,0
TX000766,2026-09-21 09:12:45,ACC1019,ACC1046,23339.07,0
TX000767,2026-09-21 09:12:46,ACC1269,ACC1244,33240.23,0
TX000768,2026-09-21 09:38:21,ACC1412,ACC1066,71722.07,0
TX000769,2026-09-21 09:38:24,ACC1432,ACC1444,6049.64,0
TX000770,2026-09-21 09:25:38,ACC1360,ACC1469,77459.21,0
TX000771,2026-09-21 09:12:50,ACC1440,ACC1186,37421.72,0
TX000772,2026-09-21 09:12:51,ACC1202,ACC1300,33722.45,0
TX000773,2026-09-21 09:51:28,ACC1499,ACC1080,79205.07,0
TX000774,2026-09-21 09:25:46,ACC1332,ACC1162,70747.57,0
TX000775,2026-09-21 10:04:30,ACC1455,ACC1475,78720.48,0
TX000776,2026-09-21 09:25:50,ACC1301,ACC1417,37900.57,0
TX000777,2026-09-21 09:25:52,ACC1150,ACC1065,72910.21,0
TX000778,2026-09-21 09:51:48,ACC1485,ACC1293,85090.62,0
TX000779,2026-09-21 09:25:56,ACC1290,ACC1016,60278.63,0
TX000780,2026-09-21 09:25:58,ACC1495,ACC1313,64000.71,0
TX000781,2026-09-21 09:39:00,ACC1254,ACC1072,74559.8,0
TX000782,2026-09-21 09:13:01,ACC1163,ACC1085,82184.01,0
TX000783,2026-09-21 09:39:06,ACC1373,ACC1453,44718.33,0
TX000784,2026-09-21 09:13:03,ACC1127,ACC1354,35113.07,0
TX000785,2026-09-21 09:13:04,ACC1368,ACC1000,38655.12,0
TX000786,2026-09-21 09:52:20,ACC1496,ACC1085,49358.89,0
TX000787,2026-09-21 09:13:06,ACC1279,ACC1192,82897.82,0
TX000788,2026-09-21 09:26:14,ACC1295,ACC1333,16349.39,0
TX000789,2026-09-21 09:39:24,ACC1433,ACC1017,2105.79,0
TX000790,2026-09-21 09:39:27,ACC1053,ACC1037,17093.51,0
TX000791,2026-09-21 10:05:50,ACC1374,ACC1038,94189.23,0
TX000792,2026-09-21 10:05:55,ACC1173,ACC1304,89333.29,0
TX000793,2026-09-21 09:26:24,ACC1220,ACC1482,60771.03,0
TX000794,2026-09-21 09:39:39,ACC1027,ACC1051,20634.49,0
TX000795,2026-09-21 10:06:10,ACC1356,ACC1283,26599.95,0
TX000796,2026-09-21 09:13:15,ACC1121,ACC1049,39350.93,0
TX000797,2026-09-21 09:13:16,ACC1251,ACC1078,36146.81,0
TX000798,2026-09-21 10:06:25,ACC1150,ACC1421,48084.81,0
TX000799,2026-09-21 09:39:54,ACC1105,ACC1087,97708.06,0
TX000800,2026-09-21 09:53:16,ACC1059,ACC1157,47147.35,0
TX000801,2026-09-21 10:06:40,ACC1135,ACC1046,38813.96,0
TX000802,2026-09-21 09:26:42,ACC1195,ACC1189,44632.95,0
TX000803,2026-09-21 09:26:44,ACC1238,ACC1134,83724.17,0
TX000804,2026-09-21 09:13:23,ACC1077,ACC1385,8662.16,0
TX000805,2026-09-21 10:07:00,ACC1277,ACC1211,22828.52,0
TX000806,2026-09-21 10:07:05,ACC1198,ACC1419,41921.34,0
TX000807,2026-09-21 09:53:44,ACC1443,ACC1479,57314.16,0
TX000808,2026-09-21 09:53:48,ACC1153,ACC1040,90287.44,0
TX000809,2026-09-21 10:07:20,ACC1257,ACC1292,80064.99,0
TX000810,2026-09-21 09:13:29,ACC1317,ACC1075,94930.56,0
TX000811,2026-09-21 09:27:00,ACC1485,ACC1085,80865.23,0
TX000812,2026-09-21 09:54:04,ACC1216,ACC1040,20271.74,0
TX000813,2026-09-21 10:07:40,ACC1075,ACC1427,25862.85,0
TX000814,2026-09-21 09:13:33,ACC1468,ACC1413,8794.04,0
TX000815,2026-09-21 09:40:42,ACC1282,ACC1166,52016.85,0
TX000816,2026-09-21 10:07:55,ACC1006,ACC1402,58798.85,0
TX000817,2026-09-21 09:27:12,ACC1057,ACC1212,14905.15,0
TX000818,2026-09-21 09:13:37,ACC1388,ACC1493,92500.32,0
TX000819,2026-09-21 09:40:54,ACC1051,ACC1402,86760.78,0
TX000820,2026-09-21 09:40:57,ACC1449,ACC1210,38366.04,0
TX000821,2026-09-21 09:13:40,ACC1311,ACC1242,17302.75,0
TX000822,2026-09-21 09:54:44,ACC1316,ACC1311,3974.37,0
TX000823,2026-09-21 09:27:24,ACC1169,ACC1353,5024.17,0
TX000824,2026-09-21 09:41:09,ACC1137,ACC1459,2121.27,0
TX000825,2026-09-21 09:41:12,ACC1155,ACC1159,84300.37,0
TX000826,2026-09-21 09:27:30,ACC1350,ACC1050,13525.11,0
TX000827,2026-09-21 09:41:18,ACC1226,ACC1396,27015.06,0
TX000828,2026-09-21 09:27:34,ACC1330,ACC1045,44227.49,0
TX000829,2026-09-21 09:55:12,ACC1208,ACC1379,75973.38,0
TX000830,2026-09-21 10:09:05,ACC1420,ACC1028,79169.89,1
TX000831,2026-09-21 09:55:20,ACC1363,ACC1259,13651.42,0
TX000832,2026-09-21 09:13:51,ACC1450,ACC1291,17456.36,0
TX000833,2026-09-21 09:13:52,ACC1102,ACC1428,25024.08,0
TX000834,2026-09-21 09:27:46,ACC1470,ACC1184,27470.35,0
TX000835,2026-09-21 09:13:54,ACC1258,ACC1203,68149.32,0
TX000836,2026-09-21 09:55:40,ACC1250,ACC1304,17840.61,0
TX000837,2026-09-21 09:41:48,ACC1300,ACC1282,34490.48,0
TX000838,2026-09-21 09:13:57,ACC1132,ACC1383,28578.43,0
TX000839,2026-09-21 10:09:50,ACC1083,ACC1437,78005.03,0
TX000840,2026-09-21 09:27:58,ACC1113,ACC1331,67801.76,0
TX000841,2026-09-21 09:14:00,ACC1209,ACC1262,86476.53,0
TX000842,2026-09-21 09:56:04,ACC1349,ACC1004,91160.39,0
TX000843,2026-09-21 09:14:02,ACC1307,ACC1410,22454.63,0
TX000844,2026-09-21 09:42:09,ACC1482,ACC1156,42438.3,0
TX000845,2026-09-21 09:42:12,ACC1178,ACC1235,21899.08,0
TX000846,2026-09-21 10:10:25,ACC1266,ACC1422,39775.54,0
TX000847,2026-09-21 09:42:18,ACC1261,ACC1339,56189.57,0
TX000848,2026-09-21 09:14:07,ACC1144,ACC1152,48225.67,0
TX000849,2026-09-21 09:42:24,ACC1141,ACC1327,86163.01,0
TX000850,2026-09-21 09:42:27,ACC1364,ACC1487,18917.17,0
TX000851,2026-09-21 09:14:10,ACC1123,ACC1460,80562.44,0
TX000852,2026-09-21 09:42:33,ACC1307,ACC1206,68107.5,0
TX000853,2026-09-21 09:42:36,ACC1335,ACC1254,26016.68,0
TX000854,2026-09-21 09:14:13,ACC1198,ACC1377,58344.07,0
TX000855,2026-09-21 09:42:42,ACC1417,ACC1097,72682.33,0
TX000856,2026-09-21 09:57:00,ACC1273,ACC1326,90662.0,0
TX000857,2026-09-21 09:28:32,ACC1259,ACC1153,84079.81,0
TX000858,2026-09-21 09:14:17,ACC1092,ACC1150,47131.01,0
TX000859,2026-09-21 10:11:30,ACC1371,ACC1413,76315.53,0
TX000860,2026-09-21 09:42:57,ACC1348,ACC1460,65478.02,0
TX000861,2026-09-21 09:43:00,ACC1114,ACC1381,42105.21,0
TX000862,2026-09-21 10:11:45,ACC1190,ACC1133,29475.71,0
TX000863,2026-09-21 10:11:50,ACC1240,ACC1027,58073.28,0
TX000864,2026-09-21 09:28:46,ACC1241,ACC1455,50097.69,0
TX000865,2026-09-21 09:43:12,ACC1195,ACC1271,41369.41,0
TX000866,2026-09-21 09:28:50,ACC1077,ACC1070,34332.72,0
TX000867,2026-09-21 09:57:44,ACC1457,ACC1464,14408.09,0
TX000868,2026-09-21 09:14:27,ACC1092,ACC1398,48809.33,0
TX000869,2026-09-21 09:14:28,ACC1090,ACC1160,570.88,0
TX000870,2026-09-21 09:28:58,ACC1389,ACC1396,57670.26,0
TX000871,2026-09-21 09:14:30,ACC1402,ACC1390,13027.66,0
TX000872,2026-09-21 09:58:04,ACC1219,ACC1206,96536.25,0
TX000873,2026-09-21 09:29:04,ACC1019,ACC1273,73092.84,0
TX000874,2026-09-21 10:12:45,ACC1456,ACC1164,19138.61,0
TX000875,2026-09-21 09:29:08,ACC1320,ACC1375,22703.94,0
TX000876,2026-09-21 09:14:35,ACC1159,ACC1066,38416.69,0
TX000877,2026-09-21 09:14:36,ACC1085,ACC1033,29890.41,0
TX000878,2026-09-21 10:13:05,ACC1372,ACC1266,52459.35,0
TX000879,2026-09-21 09:43:54,ACC1351,ACC1068,99614.28,0
TX000880,2026-09-21 09:29:18,ACC1384,ACC1096,94813.63,0
TX000881,2026-09-21 09:29:20,ACC1206,ACC1009,22509.7,0
TX000882,2026-09-21 09:14:41,ACC1108,ACC1375,59010.31,0
TX000883,2026-09-21 09:14:42,ACC1187,ACC1364,37581.72,0
TX000884,2026-09-21 10:13:35,ACC1394,ACC1273,4953.84,0
TX000885,2026-09-21 09:14:44,ACC1338,ACC1055,4918.68,0
TX000886,2026-09-21 09:14:45,ACC1227,ACC1194,54773.51,0
TX000887,2026-09-21 09:14:46,ACC1078,ACC1105,30181.53,0
TX000888,2026-09-21 09:44:21,ACC1339,ACC1266,62317.5,0
TX000889,2026-09-21 09:14:48,ACC1214,ACC1425,51207.32,0
TX000890,2026-09-21 09:14:49,ACC1144,ACC1058,49824.13,0
TX000891,2026-09-21 10:14:10,ACC1398,ACC1134,97314.66,0
TX000892,2026-09-21 09:29:42,ACC1209,ACC1151,4036.63,0
TX000893,2026-09-21 09:59:28,ACC1106,ACC1352,33127.3,1
TX000894,2026-09-21 09:14:53,ACC1343,ACC1045,83539.69,0
TX000895,2026-09-21 09:14:54,ACC1076,ACC1486,77974.67,1
TX000896,2026-09-21 09:44:45,ACC1370,ACC1051,64469.25,0
TX000897,2026-09-21 09:59:44,ACC1151,ACC1135,5103.01,0
TX000898,2026-09-21 09:44:51,ACC1447,ACC1020,36085.44,0
TX000899,2026-09-21 09:14:58,ACC1218,ACC1378,9590.35,0
TX000900,2026-09-21 09:29:58,ACC1023,ACC1004,66369.17,0
TX000901,2026-09-21 10:00:00,ACC1183,ACC1457,95513.41,0
TX000902,2026-09-21 09:45:03,ACC1375,ACC1047,81514.93,0
TX000903,2026-09-21 10:00:08,ACC1205,ACC1204,27256.13,0
TX000904,2026-09-21 10:00:12,ACC1435,ACC1244,64919.76,0
TX000905,2026-09-21 09:15:04,ACC1057,ACC1067,98158.76,0
TX000906,2026-09-21 10:15:25,ACC1053,ACC1213,48319.22,0
TX000907,2026-09-21 10:15:30,ACC1224,ACC1092,38037.1,0
TX000908,2026-09-21 09:30:14,ACC1014,ACC1441,48359.66,0
TX000909,2026-09-21 10:00:32,ACC1454,ACC1210,4692.64,0
TX000910,2026-09-21 10:15:45,ACC1160,ACC1006,76776.12,0
TX000911,2026-09-21 09:45:30,ACC1289,ACC1114,51958.06,0
TX000912,2026-09-21 10:00:44,ACC1316,ACC1048,66205.15,0
TX000913,2026-09-21 10:00:48,ACC1177,ACC1339,14950.58,0
TX000914,2026-09-21 09:15:13,ACC1456,ACC1313,1263.32,0
TX000915,2026-09-21 10:00:56,ACC1258,ACC1434,85201.93,0
TX000916,2026-09-21 10:01:00,ACC1038,ACC1384,32131.32,0
TX000917,2026-09-21 10:16:20,ACC1142,ACC1025,22348.38,0
TX000918,2026-09-21 09:30:34,ACC1206,ACC1418,7975.18,0
TX000919,2026-09-21 09:15:18,ACC1293,ACC1229,85673.26,0
TX000920,2026-09-21 09:15:19,ACC1060,ACC1254,10354.07,0
TX000921,2026-09-21 09:15:20,ACC1285,ACC1281,82608.28,0
TX000922,2026-09-21 09:46:03,ACC1493,ACC1316,89022.08,0
TX000923,2026-09-21 10:01:28,ACC1335,ACC1343,95040.48,0
TX000924,2026-09-21 09:30:46,ACC1027,ACC1418,84447.31,0
TX000925,2026-09-21 10:17:00,ACC1392,ACC1317,47366.05,0
TX000926,2026-09-21 09:15:25,ACC1366,ACC1231,9833.96,0
TX000927,2026-09-21 09:46:18,ACC1001,ACC1174,83005.4,0
TX000928,2026-09-21 10:17:15,ACC1149,ACC1280,37451.65,0
TX000929,2026-09-21 10:01:52,ACC1459,ACC1084,14130.87,0
TX000930,2026-09-21 09:15:29,ACC1369,ACC1209,25503.5,0
TX000931,2026-09-21 10:02:00,ACC1061,ACC1476,21637.39,0
TX000932,2026-09-21 09:46:33,ACC1097,ACC1366,10865.8,0
TX000933,2026-09-21 10:17:40,ACC1474,ACC1324,12409.6,0
TX000934,2026-09-21 10:17:45,ACC1234,ACC1337,95623.41,0
TX000935,2026-09-21 10:17:50,ACC1255,ACC1002,73647.77,0
TX000936,2026-09-21 10:17:55,ACC1221,ACC1429,48344.9,0
TX000937,2026-09-21 09:31:12,ACC1471,ACC1466,69212.59,0
TX000938,2026-09-21 09:15:37,ACC1417,ACC1065,38801.82,0
TX000939,2026-09-21 10:18:10,ACC1451,ACC1164,88150.92,0
TX000940,2026-09-21 09:31:18,ACC1311,ACC1468,27432.23,0
TX000941,2026-09-21 10:02:40,ACC1496,ACC1150,80499.2,0
TX000942,2026-09-21 10:18:25,ACC1308,ACC1358,29961.42,0
TX000943,2026-09-21 10:18:30,ACC1440,ACC1160,63295.07,0
TX000944,2026-09-21 09:47:09,ACC1319,ACC1365,68692.47,0
TX000945,2026-09-21 09:31:28,ACC1067,ACC1363,50438.95,0
TX000946,2026-09-21 09:15:45,ACC1165,ACC1363,76101.42,0
TX000947,2026-09-21 10:03:04,ACC1298,ACC1292,67456.92,0
TX000948,2026-09-21 10:03:08,ACC1273,ACC1146,80849.65,0
TX000949,2026-09-21 09:31:36,ACC1012,ACC1195,5401.19,0
TX000950,2026-09-21 09:31:38,ACC1136,ACC1384,98354.89,0
TX000951,2026-09-21 09:15:50,ACC1074,ACC1429,69090.43,0
TX000952,2026-09-21 09:15:51,ACC1385,ACC1277,35932.38,0
TX000953,2026-09-21 10:19:20,ACC1315,ACC1444,86497.66,0
TX000954,2026-09-21 09:31:46,ACC1287,ACC1199,51141.14,0
TX000955,2026-09-21 09:15:54,ACC1356,ACC1147,92655.83,0
TX000956,2026-09-21 09:47:45,ACC1489,ACC1403,96586.74,1
TX000957,2026-09-21 09:31:52,ACC1380,ACC1128,62094.11,0
TX000958,2026-09-21 09:31:54,ACC1445,ACC1226,91157.49,0
TX000959,2026-09-21 10:19:50,ACC1331,ACC1188,54706.85,0
TX000960,2026-09-21 09:31:58,ACC1397,ACC1371,29488.35,0
TX000961,2026-09-21 09:32:00,ACC1349,ACC1038,96251.28,0
TX000962,2026-09-21 09:16:01,ACC1061,ACC1193,42907.93,0
TX000963,2026-09-21 10:20:10,ACC1066,ACC1082,84616.82,1
TX000964,2026-09-21 09:32:06,ACC1238,ACC1363,4090.06,0
TX000965,2026-09-21 10:20:20,ACC1305,ACC1026,84329.68,0
TX000966,2026-09-21 10:20:25,ACC1404,ACC1293,35872.75,0
TX000967,2026-09-21 09:32:12,ACC1162,ACC1269,95703.07,0
TX000968,2026-09-21 09:32:14,ACC1402,ACC1258,41651.53,0
TX000969,2026-09-21 09:32:16,ACC1047,ACC1178,88351.33,0
TX000970,2026-09-21 09:48:27,ACC1169,ACC1184,21922.68,0
TX000971,2026-09-21 10:20:50,ACC1271,ACC1243,82386.47,0
TX000972,2026-09-21 09:48:33,ACC1004,ACC1058,44622.16,0
TX000973,2026-09-21 10:21:00,ACC1314,ACC1470,24458.33,1
TX000974,2026-09-21 10:04:52,ACC1453,ACC1164,91601.65,0
TX000975,2026-09-21 10:21:10,ACC1197,ACC1131,72425.16,1
TX000976,2026-09-21 09:48:45,ACC1264,ACC1420,51479.48,0
TX000977,2026-09-21 09:48:48,ACC1249,ACC1022,89838.33,0
TX000978,2026-09-21 09:16:17,ACC1263,ACC1042,16822.74,0
TX000979,2026-09-21 09:16:18,ACC1275,ACC1273,62730.61,0
TX000980,2026-09-21 09:32:38,ACC1322,ACC1396,86508.59,0
TX000981,2026-09-21 10:21:40,ACC1053,ACC1105,82891.99,0
TX000982,2026-09-21 10:05:24,ACC1379,ACC1396,64691.46,0
TX000983,2026-09-21 09:32:44,ACC1382,ACC1351,2472.92,0
TX000984,2026-09-21 09:16:23,ACC1019,ACC1044,5521.38,0
TX000985,2026-09-21 10:22:00,ACC1285,ACC1036,82179.77,0
TX000986,2026-09-21 10:05:40,ACC1208,ACC1198,63058.7,0
TX000987,2026-09-21 09:16:26,ACC1008,ACC1199,53529.95,0
TX000988,2026-09-21 10:22:15,ACC1316,ACC1032,4647.13,0
TX000989,2026-09-21 10:22:20,ACC1183,ACC1475,10702.94,0
TX000990,2026-09-21 09:16:29,ACC1154,ACC1310,28223.59,0
TX000991,2026-09-21 09:16:30,ACC1195,ACC1202,47451.37,0
TX000992,2026-09-21 10:06:04,ACC1069,ACC1382,79697.37,0
TX000993,2026-09-21 09:33:04,ACC1151,ACC1491,29875.84,0
TX000994,2026-09-21 09:49:39,ACC1494,ACC1407,95743.43,1
TX000995,2026-09-21 09:33:08,ACC1447,ACC1284,12411.19,1
TX000996,2026-09-21 10:22:55,ACC1305,ACC1201,54797.79,0
TX000997,2026-09-21 09:49:48,ACC1107,ACC1383,21252.52,0
TX000998,2026-09-21 09:33:14,ACC1435,ACC1262,16179.34,0
TX000999,2026-09-21 09:33:16,ACC1427,ACC1129,11550.79,0
TX001000,2026-09-21 09:16:39,ACC1290,ACC1436,85153.63,0
TX001001,2026-09-21 10:23:20,ACC1281,ACC1236,7407.14,0
TX001002,2026-09-21 09:33:22,ACC1128,ACC1050,72586.37,0
TX001003,2026-09-21 09:33:24,ACC1169,ACC1182,67162.43,0
TX001004,2026-09-21 09:16:43,ACC1145,ACC1317,90021.85,0
TX001005,2026-09-21 10:23:40,ACC1230,ACC1168,65976.28,0
TX001006,2026-09-21 10:23:45,ACC1078,ACC1289,36512.89,0
TX001007,2026-09-21 09:16:46,ACC1219,ACC1086,31390.16,0
TX001008,2026-09-21 10:07:08,ACC1364,ACC1378,27740.32,0
TX001009,2026-09-21 09:50:24,ACC1347,ACC1375,87800.79,0
TX001010,2026-09-21 09:50:27,ACC1183,ACC1396,48748.44,0
TX001011,2026-09-21 09:16:50,ACC1330,ACC1310,84195.12,0
TX001012,2026-09-21 10:24:15,ACC1071,ACC1456,19723.55,0
TX001013,2026-09-21 09:16:52,ACC1320,ACC1039,89221.31,0
TX001014,2026-09-21 10:24:25,ACC1323,ACC1015,57932.19,0
TX001015,2026-09-21 09:16:54,ACC1108,ACC1464,55204.24,0
TX001016,2026-09-21 09:33:50,ACC1276,ACC1241,36645.28,0
TX001017,2026-09-21 09:50:48,ACC1395,ACC1301,13474.74,0
TX001018,2026-09-21 09:50:51,ACC1046,ACC1203,50266.51,0
TX001019,2026-09-21 10:24:50,ACC1434,ACC1493,68447.75,0
TX001020,2026-09-21 09:33:58,ACC1071,ACC1228,17996.6,0
TX001021,2026-09-21 09:34:00,ACC1337,ACC1446,73618.39,0
TX001022,2026-09-21 09:34:02,ACC1183,ACC1020,76171.09,0
TX001023,2026-09-21 09:34:04,ACC1135,ACC1189,4376.56,0
TX001024,2026-09-21 09:51:09,ACC1464,ACC1405,38870.5,0
TX001025,2026-09-21 09:17:04,ACC1451,ACC1023,98060.92,0
TX001026,2026-09-21 10:25:25,ACC1360,ACC1495,63393.34,0
TX001027,2026-09-21 10:25:30,ACC1379,ACC1134,54480.57,0
TX001028,2026-09-21 09:51:21,ACC1334,ACC1193,58809.11,0
TX001029,2026-09-21 09:51:24,ACC1039,ACC1264,37695.25,0
TX001030,2026-09-21 09:51:27,ACC1264,ACC1207,81741.95,0
TX001031,2026-09-21 10:25:50,ACC1405,ACC1246,759.11,0
TX001032,2026-09-21 09:34:22,ACC1225,ACC1084,7801.11,0
TX001033,2026-09-21 09:34:24,ACC1108,ACC1076,15820.0,0
TX001034,2026-09-21 09:34:26,ACC1418,ACC1060,41519.91,0
TX001035,2026-09-21 10:08:56,ACC1058,ACC1246,47954.21,0
TX001036,2026-09-21 10:09:00,ACC1331,ACC1426,2342.36,0
TX001037,2026-09-21 09:34:32,ACC1293,ACC1303,13558.93,0
TX001038,2026-09-21 09:34:34,ACC1456,ACC1293,5685.61,0
TX001039,2026-09-21 10:09:12,ACC1092,ACC1264,59975.82,0
TX001040,2026-09-21 09:51:57,ACC1009,ACC1449,94730.66,0
TX001041,2026-09-21 10:09:20,ACC1310,ACC1241,17139.62,0
TX001042,2026-09-21 10:26:45,ACC1307,ACC1073,82063.27,0
TX001043,2026-09-21 09:52:06,ACC1337,ACC1261,16855.4,0
TX001044,2026-09-21 10:26:55,ACC1472,ACC1232,59100.54,0
TX001045,2026-09-21 09:17:24,ACC1197,ACC1067,1754.61,0
TX001046,2026-09-21 10:09:40,ACC1465,ACC1258,82668.77,0
TX001047,2026-09-21 10:27:10,ACC1090,ACC1243,60021.4,0
TX001048,2026-09-21 09:17:27,ACC1272,ACC1257,9409.68,0
TX001049,2026-09-21 10:27:20,ACC1461,ACC1308,82769.43,0
TX001050,2026-09-21 10:09:56,ACC1396,ACC1347,52252.22,0
TX001051,2026-09-21 10:27:30,ACC1022,ACC1357,42952.73,0
TX001052,2026-09-21 10:10:04,ACC1246,ACC1404,35116.73,0
TX001053,2026-09-21 10:27:40,ACC1464,ACC1389,9861.92,0
TX001054,2026-09-21 09:35:06,ACC1244,ACC1392,91017.53,1
TX001055,2026-09-21 10:27:50,ACC1306,ACC1448,40923.81,0
TX001056,2026-09-21 09:17:35,ACC1363,ACC1380,57840.92,0
TX001057,2026-09-21 09:35:12,ACC1003,ACC1192,68807.9,0
TX001058,2026-09-21 09:35:14,ACC1185,ACC1054,42664.55,0
TX001059,2026-09-21 10:28:10,ACC1133,ACC1437,42413.8,0
TX001060,2026-09-21 10:10:36,ACC1141,ACC1348,75521.69,0
TX001061,2026-09-21 10:10:40,ACC1401,ACC1285,17954.09,0
TX001062,2026-09-21 09:53:03,ACC1247,ACC1129,57807.35,0
TX001063,2026-09-21 09:35:24,ACC1203,ACC1376,85514.39,0
TX001064,2026-09-21 10:10:52,ACC1382,ACC1117,78332.62,0
TX001065,2026-09-21 10:28:40,ACC1051,ACC1109,40116.03,0
TX001066,2026-09-21 09:17:45,ACC1281,ACC1314,16157.73,0
TX001067,2026-09-21 09:17:46,ACC1002,ACC1411,82343.22,0
TX001068,2026-09-21 09:17:47,ACC1307,ACC1222,6501.64,0
TX001069,2026-09-21 09:17:48,ACC1040,ACC1311,72477.02,0
TX001070,2026-09-21 10:29:05,ACC1205,ACC1314,28718.28,0
TX001071,2026-09-21 09:35:40,ACC1029,ACC1484,64065.1,0
TX001072,2026-09-21 10:29:15,ACC1103,ACC1435,28672.05,1
TX001073,2026-09-21 10:29:20,ACC1306,ACC1261,69875.13,0
TX001074,2026-09-21 09:53:39,ACC1345,ACC1018,24001.74,1
TX001075,2026-09-21 09:53:42,ACC1080,ACC1044,77989.32,0
TX001076,2026-09-21 10:29:35,ACC1202,ACC1207,20111.01,1
TX001077,2026-09-21 09:17:56,ACC1360,ACC1035,55004.31,0
TX001078,2026-09-21 10:29:45,ACC1286,ACC1468,34874.72,0
TX001079,2026-09-21 10:29:50,ACC1141,ACC1115,96309.41,0
TX001080,2026-09-21 09:17:59,ACC1206,ACC1294,26184.64,0
TX001081,2026-09-21 09:18:00,ACC1054,ACC1286,50366.6,0
TX001082,2026-09-21 10:30:05,ACC1059,ACC1411,95675.26,0
TX001083,2026-09-21 10:30:10,ACC1416,ACC1406,25089.14,0
TX001084,2026-09-21 10:12:12,ACC1193,ACC1288,77019.72,0
TX001085,2026-09-21 10:12:16,ACC1492,ACC1397,68191.31,0
TX001086,2026-09-21 10:12:20,ACC1441,ACC1014,11715.2,0
TX001087,2026-09-21 09:36:12,ACC1324,ACC1403,67723.61,0
TX001088,2026-09-21 09:54:21,ACC1161,ACC1211,51698.77,1
TX001089,2026-09-21 09:36:16,ACC1426,ACC1134,28800.23,0
TX001090,2026-09-21 09:54:27,ACC1383,ACC1420,7695.28,0
TX001091,2026-09-21 09:54:30,ACC1243,ACC1160,21934.76,0
TX001092,2026-09-21 09:36:22,ACC1093,ACC1484,49950.03,0
TX001093,2026-09-21 09:54:36,ACC1376,ACC1123,20757.19,0
TX001094,2026-09-21 10:31:05,ACC1127,ACC1428,35667.13,0
TX001095,2026-09-21 09:18:14,ACC1061,ACC1471,67613.63,0
TX001096,2026-09-21 10:31:15,ACC1314,ACC1003,95803.51,0
TX001097,2026-09-21 09:54:48,ACC1190,ACC1317,49284.8,0
TX001098,2026-09-21 09:54:51,ACC1459,ACC1294,49131.45,0
TX001099,2026-09-21 09:54:54,ACC1468,ACC1261,39848.16,0
TX001100,2026-09-21 10:31:35,ACC1065,ACC1027,79947.06,0
TX001101,2026-09-21 10:31:40,ACC1276,ACC1016,34794.17,0
TX001102,2026-09-21 10:13:24,ACC1397,ACC1089,97653.07,0
TX001103,2026-09-21 09:18:22,ACC1235,ACC1161,1280.82,0
TX001104,2026-09-21 09:55:09,ACC1297,ACC1051,36224.07,0
TX001105,2026-09-21 09:55:12,ACC1095,ACC1280,23790.2,0
TX001106,2026-09-21 09:55:15,ACC1313,ACC1175,18472.98,0
TX001107,2026-09-21 09:55:18,ACC1214,ACC1358,36571.29,0
TX001108,2026-09-21 10:32:15,ACC1230,ACC1092,13200.8,0
TX001109,2026-09-21 09:18:28,ACC1117,ACC1416,72109.46,0
TX001110,2026-09-21 10:13:56,ACC1284,ACC1221,19686.72,0
TX001111,2026-09-21 10:14:00,ACC1378,ACC1076,80586.27,0
TX001112,2026-09-21 10:32:35,ACC1255,ACC1068,53444.86,0
TX001113,2026-09-21 09:55:36,ACC1249,ACC1153,56257.63,0
TX001114,2026-09-21 09:37:06,ACC1203,ACC1050,6097.63,0
TX001115,2026-09-21 09:18:34,ACC1243,ACC1429,45040.5,0
TX001116,2026-09-21 10:32:55,ACC1184,ACC1286,93191.27,0
TX001117,2026-09-21 09:18:36,ACC1010,ACC1210,35173.94,0
TX001118,2026-09-21 10:33:05,ACC1310,ACC1101,57631.86,0
TX001119,2026-09-21 09:55:54,ACC1089,ACC1399,35575.39,0
TX001120,2026-09-21 10:14:36,ACC1249,ACC1396,88974.28,0
TX001121,2026-09-21 09:37:20,ACC1146,ACC1237,86838.94,0
TX001122,2026-09-21 10:14:44,ACC1475,ACC1172,63164.21,0
TX001123,2026-09-21 09:18:42,ACC1434,ACC1464,8003.28,0
TX001124,2026-09-21 09:56:09,ACC1160,ACC1162,71072.31,0
TX001125,2026-09-21 10:14:56,ACC1202,ACC1138,78119.31,0
TX001126,2026-09-21 10:33:45,ACC1382,ACC1300,96556.05,0
TX001127,2026-09-21 09:18:46,ACC1094,ACC1437,12591.49,0
TX001128,2026-09-21 09:18:47,ACC1128,ACC1481,21136.09,0
TX001129,2026-09-21 10:15:12,ACC1048,ACC1032,54888.53,1
TX001130,2026-09-21 09:18:49,ACC1203,ACC1268,10482.45,0
